F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	NATIVE	GENDER
-0.1146789544412197	0.14148686822538636	5.953114774705543	79	8.777777777777779	1.9268292682926829	0.5189873417721519	1	10	0.2	중국	남자
1.6682796798435573	0.1695403934761081	6.56657907326169	97	9.7	2.108695652173913	0.4020618556701031	1	11	0.6363636363636364	가나	남자
0.6292679921327059	0.15799462303036918	5.958597312458902	69	9.857142857142858	1.9166666666666667	0.5507246376811594	1	8	0.0	스웨덴	여자
-0.23243172214732968	0.13473952994445357	6.1892952232580045	87	10.875	1.9333333333333333	0.632183908045977	2	9	0.2222222222222222	중국	여자
-0.5876710072369769	0.12504480104592486	6.409462753108107	127	10.583333333333334	1.8405797101449275	0.4881889763779528	1	13	0.3076923076923077	가나	남자
1.1987408477544248	0.16786778460005983	6.1558099922747465	65	7.222222222222222	2.2413793103448274	0.5692307692307692	1	10	0.6	중국	여자
0.16232859864646115	0.13926592578947009	6.342835921821202	96	10.666666666666666	1.92	0.59375	1	10	0.2	중국	여자
0.8681838001697845	0.1550705017537312	6.316863521269215	56	7.0	2.074074074074074	0.5	1	9	0.4444444444444444	엘살바도르	남자
-1.7975800628022023	0.11314743934197923	6.040445842296532	115	9.583333333333334	1.9827586206896552	0.4608695652173913	1	13	0.15384615384615385	중국	여자
1.081574123805984	0.1522213812307515	6.650953483753493	119	13.222222222222221	1.7246376811594204	0.5714285714285714	1	10	0.2	중국	남자
2.2008745100311504	0.18161673180824592	6.706975132168858	101	12.625	1.8703703703703705	0.5445544554455446	1	9	0.1111111111111111	엘살바도르	남자
0.117147162642575	0.14137935530720735	6.190315644894249	89	9.88888888888889	2.282051282051282	0.47191011235955055	1	10	0.5	대만	남자
-0.09063210199634292	0.1385644855397953	6.126224339279895	79	8.777777777777779	1.8372093023255813	0.5189873417721519	1	10	0.2	중국	여자
-0.3839441373335547	0.1328037222353575	6.145965289661115	80	8.0	2.4242424242424243	0.55	1	11	0.8181818181818182	우즈베키스탄	여자
0.3421791816468524	0.14751407739830413	6.12119320957512	92	9.2	2.0	0.4891304347826087	1	11	0.09090909090909091	대만	남자
-0.08455879347028107	0.13506354803628703	6.31936339381991	84	10.5	1.7872340425531914	0.5357142857142857	1	9	0.1111111111111111	중국	남자
-0.6442189503193645	0.1293123203367921	6.08899624058831	108	12.0	1.9285714285714286	0.4537037037037037	1	10	0.0	우즈베키스탄	여자
1.1843114185229493	0.16252995064656486	6.337023555712879	61	7.625	2.1785714285714284	0.45901639344262296	1	9	0.3333333333333333	홍콩	남자
-0.06971634225818202	0.14014479757057957	6.0657608023456415	106	9.636363636363637	2.0	0.5188679245283019	1	12	0.08333333333333333	중국	여자
0.41885507412267636	0.1586029912604459	5.723906397889169	48	6.0	2.0869565217391304	0.6666666666666666	1	9	0.6666666666666666	몽골	여자
0.061272328097808804	0.14252245222202115	6.077710681559496	85	10.625	2.073170731707317	0.4823529411764706	1	9	0.1111111111111111	홍콩	남자
0.09494744291193688	0.13658347660403733	6.41647728578636	96	12.0	1.9591836734693877	0.5520833333333334	1	9	0.2222222222222222	중국	여자
7.918941675878667E-4	0.1391586085280817	6.1868367287435495	80	10.0	1.8604651162790697	0.5375	1	9	0.1111111111111111	몽골	여자
-0.8182266331288688	0.12851929584507185	5.962706132060612	99	9.9	2.357142857142857	0.47474747474747475	1	11	0.45454545454545453	일본	여자
-1.019062766783983	0.1258831139692383	5.92481444175383	67	6.7	2.2333333333333334	0.5522388059701493	1	11	0.18181818181818182	중국	여자
1.7669938742973865	0.19522984238672303	5.889161611436362	51	6.375	1.8214285714285714	0.6862745098039216	1	9	0.7777777777777778	사우디아라비아	여자
-1.0169110373354193	0.12106063763955659	6.243412214697822	108	13.5	1.894736842105263	0.5	1	9	0.2222222222222222	일본	여자
0.9038308146472767	0.15947254086398052	6.174502834935293	119	8.5	1.9833333333333334	0.5378151260504201	2	15	0.2	중국	여자
0.322186960086603	0.14672996570611216	6.137427427074213	87	9.666666666666666	2.1219512195121952	0.5747126436781609	1	10	0.2	사우디아라비아	여자
0.49828989323329986	0.14779479629862566	6.264427978226885	71	7.1	2.1515151515151514	0.6056338028169014	1	11	0.5454545454545454	중국	여자
0.1808932405418008	0.13841263305236515	6.405667294378878	125	10.416666666666666	2.0491803278688523	0.496	1	13	0.46153846153846156	중국	여자
0.1130496547588673	0.14857895961439382	5.843477722065939	81	5.785714285714286	2.3823529411764706	0.5432098765432098	1	15	0.4	태국	여자
-1.491512875651445	0.11358824429157524	6.312215065006314	108	13.5	2.204081632653061	0.5370370370370371	1	9	0.3333333333333333	중국	여자
2.3420053057501136	0.19238318929018022	6.539964668465818	44	7.333333333333333	1.9130434782608696	0.6136363636363636	1	7	0.2857142857142857	중국	남자
1.669445400911572	0.17944457569276537	6.242196742875468	72	9.0	1.945945945945946	0.625	1	9	0.1111111111111111	태국	여자
1.0227418881663095	0.1679146582458162	5.978148107294985	67	7.444444444444445	2.161290322580645	0.5373134328358209	1	10	0.5	몽골	남자
0.7638797356001226	0.15444581671878424	6.238642349732983	67	8.375	2.0303030303030303	0.5074626865671642	1	9	0.1111111111111111	중국	남자
0.9423528379757137	0.15575880713388296	6.362535544822248	63	7.875	2.1	0.5714285714285714	1	9	0.5555555555555556	스웨덴	여자
-0.23166659184398303	0.13624226712765458	6.108199523735498	82	9.11111111111111	1.8222222222222222	0.524390243902439	1	10	0.2	몽골	남자
1.5608993657266033	0.1722930517817539	6.364963950215562	48	6.857142857142857	2.2857142857142856	0.6666666666666666	1	8	0.25	중국	남자
-0.9417711445469441	0.1242177680636086	6.108606958269449	129	9.923076923076923	1.9846153846153847	0.43410852713178294	1	14	0.21428571428571427	스웨덴	여자
1.1611826636935803	0.15523790029971452	6.6029085442248245	131	11.909090909090908	1.955223880597015	0.549618320610687	2	12	0.5833333333333334	홍콩	여자
-0.12398264781870312	0.1401744140101534	6.009986893352812	76	6.909090909090909	1.9487179487179487	0.47368421052631576	1	12	0.6666666666666666	중국	남자
0.5214231762076108	0.152110933141997	6.095572577200967	61	6.777777777777778	2.259259259259259	0.4918032786885246	1	10	0.3	일본	여자
0.8682144266164797	0.14565268296748532	6.73386207296457	161	14.636363636363637	1.9634146341463414	0.484472049689441	1	12	0.3333333333333333	홍콩	여자
1.3860471201601134	0.17607539943757936	6.065432219919668	41	6.833333333333333	2.2777777777777777	0.5365853658536586	1	7	0.5714285714285714	중국	여자
-1.267591434070454	0.11936144327662604	6.110323347694129	105	9.545454545454545	1.9811320754716981	0.44761904761904764	1	12	0.5833333333333334	일본	여자
1.1496876814583243	0.16958411133301118	6.046466525534741	60	6.666666666666667	2.2222222222222223	0.55	1	10	0.4	멕시코	여자
2.1312468963316142	0.22063261445239465	5.6636683721047145	74	7.4	1.9473684210526316	0.6216216216216216	1	11	0.7272727272727273	중국	여자
-0.35804641869863235	0.1331269577359478	6.153580204539177	65	6.5	2.096774193548387	0.5384615384615384	1	11	0.8181818181818182	일본	여자
-0.4769634448056045	0.1322004090391222	6.087309671051919	76	10.857142857142858	1.9	0.5263157894736842	1	8	0.25	멕시코	여자
2.2132529191969508	0.19966079463815226	6.2217474602124385	60	7.5	2.0689655172413794	0.6166666666666667	1	9	0.3333333333333333	중국	여자
0.43087879818451713	0.14712194342184956	6.227961386555808	93	10.333333333333334	1.8979591836734695	0.5483870967741935	1	10	0.4	일본	여자
0.8495060362388493	0.15659653607788512	6.235343328978444	58	7.25	2.0714285714285716	0.603448275862069	1	9	0.4444444444444444	홍콩	여자
-0.5404141549035263	0.13121225327357833	6.0808252876887305	94	10.444444444444445	2.088888888888889	0.48936170212765956	1	10	0.1	중국	여자
1.5443537991890093	0.17469160213983034	6.268727425343968	88	8.8	2.0952380952380953	0.625	1	11	0.5454545454545454	스웨덴	남자
0.6086381479568913	0.14832389855397607	6.3506400084061925	81	9.0	1.975609756097561	0.5185185185185185	1	10	0.0	홍콩	여자
0.6320423980106658	0.157776397685842	5.970126006632278	52	6.5	2.1666666666666665	0.5769230769230769	1	9	0.6666666666666666	중국	여자
2.6793372825232344	0.19763328285143264	6.739213764723515	77	12.833333333333334	1.7906976744186047	0.7012987012987013	1	7	0.5714285714285714	스웨덴	남자
-0.6923017966944317	0.13222459731677666	5.870587561964404	38	6.333333333333333	2.235294117647059	0.631578947368421	1	7	0.5714285714285714	아랍에미리트	남자
1.0645649843153777	0.15787255650925128	6.398788120439738	85	12.142857142857142	1.9318181818181819	0.4823529411764706	1	8	0.0	중국	여자
0.33450518206015306	0.14457975500511752	6.251102875593415	62	6.888888888888889	2.066666666666667	0.5806451612903226	1	10	0.4	이탈리아	여자
-0.6445862030552335	0.1280486969332372	6.164942702353199	120	12.0	2.142857142857143	0.4083333333333333	1	11	0.0	아랍에미리트	남자
1.2090070798776469	0.16256670402672688	6.3603282005641715	101	9.181818181818182	1.9423076923076923	0.45544554455445546	1	12	0.4166666666666667	중국	여자
0.5656230149297531	0.1449934844961591	6.4624846461604335	120	12.0	2.0338983050847457	0.5416666666666666	1	11	0.18181818181818182	이탈리아	여자
-0.47023422818312827	0.13775953168156033	5.788791610490321	64	7.111111111111111	2.1333333333333333	0.546875	1	10	0.6	캄보디아	여자
-0.22265893172344203	0.13520826398259325	6.173338698486057	97	12.125	2.108695652173913	0.44329896907216493	1	9	0.0	중국	여자
1.9335155355491545	0.1825290760504479	6.412094738588659	66	7.333333333333333	1.8333333333333333	0.6212121212121212	1	10	0.9	사우디아라비아	여자
0.48542843432611443	0.15374743846410027	5.989601837081686	122	7.176470588235294	1.876923076923077	0.4672131147540984	1	18	0.16666666666666666	캄보디아	여자
1.1812288161416404	0.1634868817049168	6.297927535766957	69	7.666666666666667	2.090909090909091	0.5652173913043478	1	10	0.2	중국	남자
-0.9572949986104275	0.12226401096927546	6.221726710822094	95	10.555555555555555	2.021276595744681	0.5368421052631579	1	10	0.2	우디아라비아	여자
2.261508777703235	0.20807132033998696	6.067553158860655	27	6.75	2.076923076923077	0.5925925925925926	1	5	0.4	사우디아라비아	남자
0.9722202972816001	0.15781301935838468	6.308833106957683	64	8.0	1.8823529411764706	0.5625	1	9	0.2222222222222222	중국	남자
1.8796624172694898	0.15777694260674222	7.217724135783659	101	9.181818181818182	2.02	0.48514851485148514	1	12	0.25	몽골	여자
0.8301718836246457	0.15976481144375151	6.089372460793484	128	10.666666666666666	1.9104477611940298	0.3359375	1	13	0.0	사우디아라비아	남자
-0.7321416055666594	0.12805069553124165	6.077265409766742	61	7.625	2.3461538461538463	0.5245901639344263	1	9	0.5555555555555556	중국	여자
-0.5376101344845102	0.12829973300019537	6.256638353924091	62	6.888888888888889	1.7714285714285714	0.5645161290322581	1	10	0.3	홍콩	여자
1.0895124045748485	0.18256632731373798	5.566973745414073	67	6.7	2.392857142857143	0.4925373134328358	1	11	0.6363636363636364	사우디아라비아	남자
0.5525811289240793	0.15160108058429114	6.148840180283504	95	9.5	1.8627450980392157	0.42105263157894735	1	11	0.0	중국	여자
0.6842457362564266	0.14319775175488383	6.667595598562449	131	7.277777777777778	1.7702702702702702	0.48854961832061067	1	19	0.3684210526315789	홍콩	여자
0.6232507845405598	0.15295617301358663	6.161071261463535	98	7.0	2.1777777777777776	0.5102040816326531	1	15	0.5333333333333333	스웨덴	여자
1.2697777281922251	0.16592496021855152	6.2965985192463805	64	8.0	2.3703703703703702	0.59375	1	9	0.4444444444444444	중국	여자
-1.009642791447683	0.11581692038894383	6.624674168818017	76	8.444444444444445	1.9	0.5921052631578947	1	10	0.2	홍콩	여자
1.604474409270732	0.17548478484899438	6.302974144507068	73	8.11111111111111	2.212121212121212	0.5753424657534246	1	10	0.6	홍콩	여자
2.5023031889923315	0.19963418262521507	6.511465381808573	98	8.909090909090908	1.8846153846153846	0.5204081632653061	1	12	0.5	중국	여자
0.3957923061179432	0.14155765330699738	6.460051826098052	64	8.0	2.0	0.671875	1	9	0.1111111111111111	일본	여자
0.4044219784839002	0.15415379320497893	5.891450154756513	40	5.0	2.2222222222222223	0.55	1	9	0.6666666666666666	일본	여자
2.2519676187113333	0.19586444572415726	6.357539466132457	70	7.777777777777778	1.8918918918918919	0.5714285714285714	1	10	0.5	중국	여자
1.1689782502260926	0.1570730399279962	6.535443179270629	65	8.125	1.8571428571428572	0.5692307692307692	1	9	0.3333333333333333	일본	여자
0.3309423231495725	0.1470552966889944	6.131105408161661	48	6.857142857142857	2.0869565217391304	0.625	1	8	0.625	홍콩	여자
0.02539014275026879	0.14143766111595696	6.095642804664375	77	8.555555555555555	1.8780487804878048	0.6103896103896104	1	10	0.2	중국	여자
0.8738854867073935	0.14732461637544256	6.661617398743034	80	8.88888888888889	2.051282051282051	0.6	1	10	0.2	일본	남자
-0.18189086480213762	0.13614045367691816	6.16346441345447	91	8.272727272727273	2.1666666666666665	0.43956043956043955	1	12	0.08333333333333333	태국	여자
1.3693837528235733	0.18308024419659086	5.831469541425668	37	4.625	1.85	0.6486486486486487	1	9	0.5555555555555556	중국	여자
0.7459514430488972	0.14777586008212124	6.512956550948693	93	7.75	1.86	0.5698924731182796	1	13	0.38461538461538464	일본	남자
-0.603273684220134	0.13108599837589177	6.0253061213246175	98	7.538461538461538	2.1777777777777776	0.5	1	14	0.42857142857142855	일본	여자
1.7148692385096638	0.17453667589994953	6.444324064229128	49	8.166666666666666	1.8846153846153846	0.6326530612244898	1	7	0.2857142857142857	중국	여자
1.2496870023788793	0.15723273712254468	6.609685678867072	88	7.333333333333333	1.7959183673469388	0.5227272727272727	1	13	0.15384615384615385	일본	여자
-0.37841744241155906	0.13719443803855955	5.9105077815027105	72	7.2	2.3225806451612905	0.5555555555555556	1	11	0.7272727272727273	중국	여자
0.10535464107021116	0.14456486784593547	6.022664599570723	86	7.166666666666667	2.0476190476190474	0.5697674418604651	1	13	0.6153846153846154	중국	여자
1.0441148531888949	0.1593570286191775	6.319332260698068	107	6.6875	1.9107142857142858	0.5046728971962616	1	17	0.5294117647058824	일본	남자
1.378333358676742	0.16923472348935092	6.287286198741653	56	7.0	2.24	0.5178571428571429	1	9	0.4444444444444444	대만	여자
-0.06349671726102153	0.13598236238767303	6.290398173527045	92	11.5	1.9166666666666667	0.532608695652174	1	9	0.0	중국	여자
0.5922390717876719	0.14042109648119352	6.713676128319481	101	7.769230769230769	1.8703703703703705	0.5148514851485149	1	14	0.21428571428571427	일본	여자
-0.28397234325537285	0.13943011945116338	5.888079175715453	51	8.5	2.04	0.6274509803921569	1	7	0.2857142857142857	프랑스	남자
-1.0062669298477886	0.12482423350568593	6.004997965717932	57	7.125	2.111111111111111	0.543859649122807	3	9	0.5555555555555556	중국	남자
1.613024594007645	0.1698399306051906	6.500921488670167	79	7.9	1.9268292682926829	0.5822784810126582	1	11	0.45454545454545453	일본	여자
0.3005050703431086	0.15407716529481713	5.79075947038066	35	5.833333333333333	2.3333333333333335	0.6285714285714286	1	7	0.5714285714285714	일본	여자
1.0302387517972726	0.1626268503911743	6.179284850855646	73	9.125	2.1470588235294117	0.6301369863013698	1	9	0.4444444444444444	중국	여자
1.7208240003538557	0.1729141748251633	6.504039870372137	69	7.666666666666667	1.864864864864865	0.5652173913043478	1	10	0.3	일본	여자
1.4456325799593017	0.16866066580799965	6.37469728042943	75	8.333333333333334	2.2058823529411766	0.5333333333333333	1	10	0.5	스웨덴	여자
0.23361780386545414	0.14582235914007188	6.091276710888312	84	10.5	2.0	0.5952380952380952	1	9	0.1111111111111111	중국	여자
2.0096331900790556	0.16630592117531257	7.022648198401236	89	7.416666666666667	1.8936170212765957	0.550561797752809	1	13	0.38461538461538464	일본	여자
0.5469676585887603	0.15286071020604675	6.088871059744375	66	8.25	2.2758620689655173	0.6818181818181818	1	9	0.4444444444444444	중국	여자
1.4600243403466553	0.20538696234105688	5.328882560954848	34	8.5	2.2666666666666666	0.6470588235294118	1	5	0.4	중국	남자
3.1740372375992334	0.21456302455585047	6.834672508145121	66	8.25	1.7837837837837838	0.7272727272727273	1	9	0.3333333333333333	일본	여자
1.7827836089894575	0.19094883819026537	6.0197885024341575	66	7.333333333333333	2.2	0.5151515151515151	1	10	0.7	중국	남자
-0.23815006981846146	0.13780309799811308	6.018580834835749	75	7.5	1.9736842105263157	0.5866666666666667	1	11	0.6363636363636364	중국	남자
1.2431881609961764	0.15784700751997993	6.578436549366303	78	7.8	1.6595744680851063	0.5897435897435898	1	11	0.5454545454545454	일본	여자
0.9100816423252868	0.15565528275632437	6.334534332218778	53	8.833333333333334	2.2083333333333335	0.5660377358490566	1	7	0.14285714285714285	사우디아라비아	남자
3.492792187178987	0.24449535107286746	6.582849505700221	65	7.222222222222222	1.8055555555555556	0.5692307692307692	1	10	0.3	중국	여자
3.253141541770919	0.22942520360367155	6.611860567809071	43	7.166666666666667	1.9545454545454546	0.7441860465116279	1	7	0.5714285714285714	일본	여자
0.009147633179623724	0.1381128707742977	6.249602446650173	111	9.25	1.9473684210526316	0.4954954954954955	1	13	0.3076923076923077	스웨덴	여자
2.318871686227471	0.18780752420586788	6.643471987671389	81	7.363636363636363	1.7608695652173914	0.5679012345679012	1	12	0.25	중국	남자
0.6693788386539539	0.1495595417512857	6.355679079283058	55	6.875	1.6666666666666667	0.6545454545454545	1	9	0.3333333333333333	일본	여자
-0.09268504722519379	0.1326381108344327	6.446626193782027	117	11.7	2.0526315789473686	0.5299145299145299	1	11	0.2727272727272727	홍콩	여자
2.670488367800966	0.21047141349564188	6.42172742393391	67	8.375	1.9705882352941178	0.5223880597014925	1	9	0.2222222222222222	중국	여자
0.7039641423347393	0.15455008460771769	6.1743585296184555	98	6.125	1.9215686274509804	0.6530612244897959	1	17	0.6470588235294118	프랑스	남자
-0.309256193004623	0.13184727724843415	6.275276615479114	97	10.777777777777779	2.0208333333333335	0.4742268041237113	1	10	0.5	일본	여자
2.9823210833961307	0.2448980656923217	6.065652640846455	50	6.25	1.9230769230769231	0.54	1	9	0.2222222222222222	중국	여자
-0.13453831391663446	0.1388589328259246	6.067014943399646	67	6.7	1.9705882352941178	0.6268656716417911	2	11	0.5454545454545454	일본	여자
-1.0437533688153624	0.12226795201150738	6.135004707592787	123	10.25	2.0163934426229506	0.4959349593495935	1	13	0.07692307692307693	홍콩	여자
1.9333038403973475	0.21205465435856943	5.649069231281297	8	4.0	2.6666666666666665	1.0	1	3	0.3333333333333333	중국	여자
2.5867594480277827	0.2292204949662324	5.949371090356341	19	6.333333333333333	2.7142857142857144	0.8421052631578947	3	4	0.75	스웨덴	여자
-1.5104657140916984	0.11768040003630013	5.987126065775946	99	9.9	2.106382978723404	0.5555555555555556	1	11	0.18181818181818182	태국	여자
3.7873641727785134	0.2989892605641266	6.131965909018876	56	7.0	1.8064516129032258	0.625	1	9	0.5555555555555556	중국	여자
1.7485165136698144	0.2028352255294866	5.6786266431582835	34	5.666666666666667	2.0	0.7058823529411765	3	7	0.42857142857142855	아랍에미리트	남자
0.12085334260385934	0.13194931300715565	6.699521068943365	120	15.0	2.0	0.5	1	9	0.6666666666666666	일본	여자
2.5444480566537835	0.21938251189241148	6.102696530399108	43	5.375	1.7916666666666667	0.8604651162790697	1	9	0.4444444444444444	태국	여자
-0.3036285754623691	0.1415133833070245	5.7628408752073295	57	5.181818181818182	1.9	0.7017543859649122	3	12	0.6666666666666666	벨기에	남자
-1.6334049923962428	0.11441039720844728	6.107059374474837	92	9.2	1.9574468085106382	0.532608695652174	1	11	0.09090909090909091	중국	여자
2.7426183934397432	0.21193567825458748	6.461031112976051	58	6.444444444444445	1.9333333333333333	0.6551724137931034	1	10	0.6	중국	여자
0.04820321896539108	0.14221232600704015	6.079942506813729	105	7.5	2.019230769230769	0.5047619047619047	3	15	0.4666666666666667	스웨덴	남자
-0.5834192182681227	0.13306103539870862	5.931928884980631	72	9.0	1.945945945945946	0.5972222222222222	1	9	0.2222222222222222	대만	여자
1.8166353429283346	0.16999479070200624	6.699168542154175	77	7.0	1.8333333333333333	0.5454545454545454	1	12	0.3333333333333333	중국	여자
-0.03312265655837224	0.14454560161412622	5.885109298154193	76	7.6	2.303030303030303	0.4868421052631579	3	11	0.9090909090909091	일본	남자
-1.3131281661653724	0.11863344971993364	6.116197646754767	75	12.5	1.9230769230769231	0.5866666666666667	1	7	0.14285714285714285	프랑스	남자
1.1742559789531286	0.1632996712247956	6.29796702196813	62	6.2	1.8235294117647058	0.5645161290322581	2	11	0.18181818181818182	중국	여자
-0.1297257263060957	0.143264273757647	5.850381552160621	59	6.555555555555555	2.269230769230769	0.6610169491525424	3	10	0.8	독일	여자
0.867660833411677	0.16805804157126472	5.817986034458077	64	9.142857142857142	2.064516129032258	0.59375	1	8	0.125	일본	여자
0.29514800894586324	0.14426753579014934	6.226714383342068	50	7.142857142857143	1.9230769230769231	0.58	1	8	0.125	중국	여자
1.445588351723672	0.17623874572346773	6.119709532596563	59	7.375	2.107142857142857	0.5423728813559322	3	9	0.1111111111111111	일본	여자
0.6798374687647333	0.15890248642866214	5.97300519996283	77	9.625	1.8780487804878048	0.5324675324675324	1	9	0.1111111111111111	스웨덴	여자
-0.15940006562505613	0.13892181994892838	6.0388931928971	33	6.6	1.9411764705882353	0.6666666666666666	1	6	0.6666666666666666	중국	여자
1.0924741647533172	0.16760961396131238	6.058719037978905	78	7.8	2.3636363636363638	0.48717948717948717	3	11	0.09090909090909091	홍콩	여자
-0.45504715942655305	0.1303662730613782	6.215648462355826	115	9.583333333333334	2.017543859649123	0.6	3	13	0.15384615384615385	중국	여자
-0.08851985972550395	0.14000300191144743	6.054184127668314	72	7.2	1.945945945945946	0.5694444444444444	1	11	0.5454545454545454	중국	남자
0.42144063676021015	0.15226930885107853	5.988752247650976	62	7.75	2.1379310344827585	0.532258064516129	3	9	0.2222222222222222	말레이시아	남자
0.48264135085627363	0.14409539805240068	6.42248824059766	122	12.2	1.8208955223880596	0.45901639344262296	1	11	0.0	중국	남자
0.39692055588971803	0.1531298209186455	5.927327200401358	66	7.333333333333333	1.9411764705882353	0.5303030303030303	1	10	0.4	중국	여자
1.2841913848010271	0.16728737904312327	6.261928651772138	55	6.875	2.391304347826087	0.5818181818181818	3	9	0.2222222222222222	중국	남자
